gene,SRR33374996,SRR33375001,SRR33374995,SRR33374999,SRR33374997,SRR33375000
ADAMDEC1,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS1,2345.8140000000003,2397.01,2436.332,3372.008,2829.9210000000003,2671.3379999999997
ADAMTS10,12.0,11.0,13.0,29.0,20.0,17.0
ADAMTS12,235.0,257.005,264.0,53.0,45.049,35.0
ADAMTS13,363.999,333.438,428.00700000000006,427.0,345.0,332.019
ADAMTS14,80.0,57.0,64.0,314.0,271.169,241.0
ADAMTS15,13.0,18.0,29.0,10.0,6.0,4.0
ADAMTS16,8.0,14.0,15.0,5.0,7.0,4.0
ADAMTS16-DT,6.0,15.335,10.0,16.983,3.001,4.0
ADAMTS17,77.189,93.88499999999999,78.18299999999999,17.0,11.961,19.0
ADAMTS18,0.0,0.0,0.0,0.0,1.0,0.0
ADAMTS19,3799.771,3565.7,4039.8639999999996,6617.0,4942.25,4561.998
ADAMTS19-AS1,86.00500000000001,101.0,88.29899999999999,162.0,117.031,131.001
ADAMTS2,35.0,16.0,11.0,31.0,12.0,14.0
ADAMTS20,44.001,49.0,36.0,14.0,17.0,12.0
ADAMTS3,320.0,386.0,377.436,795.0,611.832,536.051
ADAMTS4,1887.576,1783.3940000000002,2012.3280000000002,2698.5429999999997,2285.512,2303.239
ADAMTS5,59.954,56.014,67.0,45.0,47.0,44.010999999999996
ADAMTS6,75.00099999999999,88.0,88.0,38.0,18.0,22.0
ADAMTS7,2742.281,2391.6820000000002,2810.8379999999997,3020.445,2429.264,2420.812
ADAMTS7P1,37.348,39.553,35.729,37.179,28.791,32.387
ADAMTS7P3,19.883,17.786,30.707,21.042,24.479,16.946
ADAMTS7P4,4.62,1.582,3.488,1.215,0.0,0.0
ADAMTS7P5,0.0,3.0,1.0,0.0,0.0,0.0
ADAMTS8,1.0,0.0,0.0,0.0,0.0,0.0
ADAMTS9,18081.793999999998,19553.833000000002,20014.886,11057.451,8709.887,8832.562
ADAMTS9-AS1,39.0,66.032,53.0,7.005,7.0,16.0
ADAMTS9-AS2,107.003,111.0,138.0,268.113,215.999,165.0
ADAMTSL1,3.0,8.0,7.0,19.0,17.0,12.0
ADAMTSL2,1230.2179999999998,1172.989,1284.0720000000001,999.42,805.537,805.423
ADAMTSL3,110.054,161.12,171.083,85.228,73.952,56.743
ADAMTSL4,20.0,17.0,17.0,40.0,41.012,54.0
ADAMTSL4-AS1,0.0,1.0,8.0,2.0,5.0,7.0
ADAMTSL4-AS2,0.0,1.0,1.0,3.0,5.0,3.0
ADAMTSL5,0.0,3.0,4.0,12.001,5.0,10.0
ADAP1,9.0,5.0,8.0,12.000000000000002,0.0,5.0
ADAP2,5.0,14.0,19.0,17.0,15.0,6.0
ADAR,27546.916,27379.966,29673.936,21587.305,16987.873,17870.683
ADARB1,808.6700000000001,786.9999999999999,928.0,1493.03,1229.006,1232.443
ADARB2,67.056,82.0,64.0,8.0,3.0,8.0
ADARB2-AS1,0.0,0.0,0.0,1.0,0.0,4.0
ADAT1,3324.666,3287.478,3599.991,4084.65,3174.606,3508.602
ADAT2,397.23,360.223,493.149,535.003,454.852,369.00899999999996
ADAT3,237.101,233.287,284.40999999999997,131.954,93.524,146.545
ADCK1,266.016,251.0,269.0,173.0,122.857,139.0
ADCK2,759.8489999999999,659.0,796.0,1104.0,841.0369999999999,918.8549999999999
ADCK5,170.001,159.035,199.001,164.0,128.0,128.999
ADCY1,9958.403999999999,10806.162,11423.968,5531.32,4340.322,4234.348
ADCY10,4.0,6.0,2.0,0.0,1.0,0.0
ADCY10P1,22.107,32.188,23.046999999999997,8.012,8.038,21.094
ADCY2,9.423,6.203,11.242,3.006,5.011,8.193
ADCY3,1717.239,1457.558,1756.116,2524.0,1967.347,2111.151
ADCY4,1.0,11.0,10.0,8.0,2.439,0.0
ADCY5,224.999,185.00099999999998,205.0,317.0,300.009,303.007
ADCY6,4091.4539999999997,3644.569,4215.406000000001,4120.572,3534.4179999999997,3545.613
ADCY6-DT,5.0,9.902,7.907,16.0,20.0,1.0
ADCY7,1617.9419999999998,1494.689,1672.036,1510.021,1302.56,1341.953
ADCY8,20.0,13.0,9.0,1.0,0.0,0.0
ADCY9,1449.005,1376.089,1505.219,1500.2849999999999,1132.0,1121.077
ADCYAP1,0.0,0.0,0.0,0.0,0.0,0.0
ADCYAP1R1,2738.8680000000004,2470.0020000000004,2794.639,6793.174999999999,5470.432,5915.83
ADD1,13090.172999999999,12893.312,14161.928,10347.798999999999,8306.767,8380.404
ADD2,6117.019,6086.637,6473.938999999999,4090.804,3370.9379999999996,3436.248
ADD3,2910.88,3161.565,3337.535,9383.662999999999,6934.078,6607.080000000001
ADD3-AS1,12.059,11.0,8.0,44.003,45.028,25.0
ADGB,0.0,3.0,1.0,0.0,0.0,6.0
ADGB-DT,0.0,0.0,0.0,0.0,0.0,0.0
ADGRA1,1.0,0.0,1.0,2.0,0.0,0.0
ADGRA1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ADGRA2,2847.503,2454.913,2782.095,3079.8599999999997,2523.796,2674.546
ADGRA3,4674.766,4549.762,5088.619,5173.666,4066.848,3992.327
ADGRA3P1,0.0,0.0,0.0,0.0,0.0,0.0
ADGRB1,1459.0,1289.9610000000002,1453.929,1531.999,1239.204,1305.912
ADGRB2,3804.171,3164.2619999999997,3860.0150000000003,3856.999,3130.072,3171.518
ADGRB3,1784.0,1884.2269999999999,2037.55,2923.408,2169.0,2180.807
ADGRB3-DT,134.409,140.501,140.122,491.898,407.815,319.32099999999997
ADGRD1,4.0,1.0,2.0,8.0,2.0,3.0
ADGRD1-AS1,0.0,0.0,0.0,1.0,0.0,0.0
ADGRD2,5.0,8.482,8.039,9.589,5.0,13.0
ADGRE1,0.0,0.0,0.0,0.0,0.0,0.0
ADGRE2,2.342,5.228,9.370000000000001,2.0709999999999997,5.242,2.08
ADGRE3,5.398,12.139,8.537,1.008,0.0,0.998
ADGRE4P,0.0,0.0,0.0,0.0,0.0,0.0
ADGRE5,37.661,35.753,29.0,43.928999999999995,48.787000000000006,40.953
ADGRF1,7.844,5.63,15.015,3.0,6.0,2.0
ADGRF2P,0.0,1.0,0.0,0.0,0.0,0.0
ADGRF3,30.0,22.999999999999996,16.0,10.0,20.0,16.0
ADGRF4,0.0,0.0,0.0,0.0,0.0,1.0
ADGRF5,0.0,0.0,0.0,0.0,0.0,0.0
ADGRF5-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ADGRF5P1,0.0,6.218,1.0,12.866,9.376,9.0
ADGRF5P2,0.0,0.0,1.0,0.0,0.0,0.0
ADGRG1,50.0,40.0,38.001,4.0,15.004,10.0
ADGRG2,308.23499999999996,349.17900000000003,393.276,402.004,293.001,314.0
ADGRG3,0.0,0.0,0.0,0.0,0.0,0.0
ADGRG4,0.0,0.0,0.0,0.0,3.0,0.0
ADGRG5,1.0,0.0,0.0,0.0,0.0,0.0
ADGRG6,0.0,0.0,0.0,0.0,0.0,0.0
ADGRG7,0.0,0.0,0.0,0.0,0.0,0.0
ADGRL1,2903.659,2808.867,3066.546,4530.265,3862.5879999999997,3950.569
ADGRL1-AS1,59.0,47.0,74.19500000000001,48.001,27.999000000000002,16.0
ADGRL2,24462.229,25383.757,26574.81,22560.978,17138.916,16390.420000000002
ADGRL3,80.001,101.001,98.001,29.0,29.999999999999996,26.999999999999996
ADGRL3-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ADGRL4,0.0,1.0,1.0,0.0,0.0,0.0
ADGRV1,1007.9169999999999,1195.0230000000001,1436.163,631.677,493.1460000000001,475.30299999999994
ADH1A,0.0,0.0,0.0,0.0,0.0,0.0
ADH1B,4.004,6.018000000000001,4.013,1.041,0.0,3.0
ADH1C,0.0,0.0,0.0,0.0,0.0,0.0
ADH4,1.0,1.0,0.0,0.0,1.999,0.0
ADH5,5136.343,5394.116,5482.073,4977.965,3685.425,3755.957
ADH5P2,1.001,0.0,0.0,0.0,0.0,0.0
ADH5P3,0.0,0.0,1.0,1.001,0.0,2.0
ADH5P4,1.033,1.03,0.0,1.022,0.0,0.0
ADH5P5,4.499,0.0,0.0,0.0,0.0,0.0
ADH6,0.0,0.0,0.0,0.0,0.0,0.0
ADH7,0.0,0.0,0.0,0.0,0.0,0.0
ADHFE1,16.0,14.0,12.0,27.991,25.097,16.428
ADI1,3997.407,3914.29,4274.313,1971.9260000000002,1610.7649999999999,1708.191
ADI1P1,0.0,0.0,0.0,0.0,0.0,0.0
ADI1P2,0.0,0.0,0.0,0.0,0.0,0.0
ADI1P3,0.0,0.0,0.0,0.0,0.0,0.0
ADIG,0.0,0.0,0.0,0.0,0.0,0.0
ADIPINT,1.92,0.0,3.0,0.0,0.0,0.0
ADIPOQ,7.056,9.134,11.733,4.044,3.998,6.077
ADIPOQ-AS1,0.0,0.0,0.0,2.0,0.0,1.0
ADIPOR1,5729.371999999999,5436.594999999999,5943.785000000001,7134.541,5795.2,6013.366
ADIPOR1P1,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOR1P2,0.0,0.0,0.0,1.0,0.0,0.0
ADIPOR2,4570.038,4409.338,4763.774,4335.468,3390.7690000000002,3535.743
ADIRF,0.0,0.0,1.013,0.0,0.0,0.0
ADIRF-AS1,2.0,1.0,2.018,1.001,4.179,0.0
ADISSP,1745.0000000000002,1588.3280000000002,1839.775,2090.031,1893.7279999999998,1957.395
ADK,1029.509,1149.4769999999999,1184.001,1050.012,806.523,697.0
ADM,349.0,265.001,297.153,1570.036,1209.0000000000002,1275.0
ADM-DT,9.0,6.0,2.0,7.0,10.0,3.0
ADM2,434.00199999999995,429.74,446.75300000000004,253.102,211.0,227.33100000000002
ADM5,21.0,5.0,6.0,3.0,2.0,15.0
ADNP,9564.806999999999,9838.499000000002,10645.017,8175.769,6474.576,6390.168
ADNP-AS1,42.001,38.863,55.0,18.0,12.0,8.0
ADNP2,4022.2,4073.924,4291.465,3145.001,2382.615,2480.672
ADO,2765.815,2743.323,3106.107,2675.0,1911.606,1911.048
ADORA1,120.0,112.0,137.0,153.0,97.0,107.0
ADORA2A,201.72699999999998,268.166,250.753,343.999,271.0,384.86
ADORA2A-AS1,0.0,3.0,0.0,0.0,1.0,1.0
ADORA2B,66.0,65.0,55.0,207.0,143.004,156.013
ADORA2BP1,0.0,0.0,0.0,0.0,0.0,0.0
ADORA3,0.0,0.0,0.0,0.0,0.0,0.0
ADPGK,1590.571,1605.6570000000002,1710.617,1791.36,1354.3310000000001,1511.179
ADPGK-AS1,0.0,3.219,0.0,0.0,0.0,1.0
ADPRH,0.0,0.0,3.0,1.0,0.0,0.0
ADPRHL1,522.899,525.682,554.1610000000001,63.967,48.504999999999995,88.74799999999999
ADPRM,217.58100000000002,227.001,254.0,294.0,267.0,248.0
ADPRS,1751.145,1530.241,1857.064,1579.386,1414.137,1487.085
ADRA1A,10.0,2.0,6.01,8.0,8.0,1.172
ADRA1B,0.0,0.0,0.0,0.0,0.0,0.0
ADRA1D,0.0,0.0,0.0,0.0,0.0,0.0
ADRA2A,18.0,14.0,17.0,4.0,2.0,2.0
ADRA2B,0.0,0.0,0.0,1.0,1.0,1.0
ADRA2C,706.484,593.0,695.961,1020.0,943.0,983.0
ADRB1,0.0,0.0,0.0,0.0,0.0,0.0
ADRB2,9.0,10.0,7.0,1.0,2.0,0.0
ADRB3,0.0,0.0,0.0,0.0,0.0,0.0
ADRM1,4812.478,4227.918,5150.628,2967.999,2332.226,2508.727
ADSL,2595.859,2483.831,2897.7799999999997,3122.866,2493.655,2552.627
ADSS1,301.225,212.117,271.973,388.00600000000003,363.474,279.0
ADSS2,2877.392,2952.848,3204.7599999999998,4304.987999999999,3080.441,2714.024
ADTRP,1.0,0.0,1.0,0.0,0.0,0.0
AEBP1,4096.105,3880.658,3989.9970000000003,5976.765,4588.518,4767.633
AEBP2,849.918,928.9150000000001,903.1999999999999,1165.0,888.044,752.0219999999999
AEN,4009.951,3669.0419999999995,4288.021,2713.184,2127.742,2211.9990000000003
AFAP1,12276.814999999999,12135.58,13690.103,5089.995,3863.234,4066.942
AFAP1-AS1,3.0,1.0,0.0,2.0,0.0,0.0
AFAP1L1,212.06,211.58100000000002,211.14,374.011,307.137,330.005
AFAP1L2,126.0,122.0,138.001,81.0,89.0,59.0
AFDN,5555.958,5579.752,6082.354,4721.115,3659.959,3736.699
AFDN-DT,31.431,36.83,39.5,59.907,43.038,38.039
AFF1,2002.373,2165.5420000000004,2275.017,1546.9999999999998,1101.718,1181.182
AFF2,0.0,0.0,0.0,0.0,0.0,0.0
AFF2-IT1,0.0,0.0,0.0,0.0,0.0,0.0
AFF3,1477.026,1450.829,1559.444,1271.976,965.798,899.161
AFF4,8117.564,9004.552,9229.964,7106.0,5271.769,5123.146
AFF4-DT,4.102,3.157,2.0,2.0,4.0,9.0
AFF4P1,0.0,0.0,1.0,0.0,0.0,0.0
AFG1L,370.06199999999995,333.999,354.0,303.00100000000003,229.011,210.0
AFG2A,1234.754,1074.975,1406.6399999999999,485.399,368.371,397.048
AFG2B,571.201,526.981,671.002,449.0,331.999,387.352
AFG3L1P,1061.003,1091.742,1173.741,594.989,481.096,495.0
AFG3L2,4067.1639999999998,4020.966,4451.592,3339.379,2521.5679999999998,2746.172
AFG3L2P1,0.0,0.0,0.0,0.0,0.0,0.0
AFM,0.0,0.0,0.0,0.0,0.0,0.0
AFMID,1203.1480000000001,1105.524,1272.37,2133.145,1732.179,1791.1129999999998
AFP,0.0,0.0,0.0,0.0,0.0,0.0
AFTPH,1410.008,1563.863,1620.886,1383.0,970.9739999999999,962.005
AFTPH-DT,11.0,9.0,9.0,8.0,8.0,3.0
AGA,414.13,497.00100000000003,497.0,164.0,115.0,117.0
AGA-DT,6.0,6.0,11.0,13.0,4.0,3.0
AGAP1,6585.508,7002.866,7624.9130000000005,8306.774,6440.045,6724.716
AGAP1-IT1,6.0,2.0,2.0,9.0,1.0,5.0
AGAP10P,2.344,0.0,3.888,3.978,0.0,0.0
AGAP11,0.0,0.0,0.0,0.0,0.0,0.0
AGAP12P,155.572,142.942,104.358,120.36500000000001,76.036,72.342
AGAP13P,33.012,0.0,0.0,10.455,23.622,0.0
AGAP14P,19.811,24.506,22.293,18.803,18.443,40.065
AGAP2,2684.7219999999998,2425.286,2722.062,3540.4620000000004,2778.0009999999997,3122.517
AGAP2-AS1,129.551,123.939,181.572,210.704,271.137,262.824
AGAP3,5357.425,4747.992,5543.611,5800.097,4601.776,4905.945
AGAP4,117.812,147.068,194.058,177.538,128.998,111.19
AGAP5,66.628,52.107,115.797,87.925,53.643,101.34
AGAP6,531.502,536.38,530.0509999999999,570.403,428.382,370.372
AGAP7P,74.736,61.032,99.862,67.64,50.769,47.4
AGAP9,46.916,77.088,78.225,53.497,86.157,51.993
AGBL1,17.577,28.033,13.0,9.018,7.0,11.0
AGBL1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
AGBL2,5.0,0.0,6.01,17.0,10.0,14.0
AGBL3,75.0,50.007,74.008,29.0,31.0,15.0
AGBL4,41.730000000000004,28.0,36.999,30.000999999999998,19.0,23.0
AGBL4-AS1,0.0,0.0,0.0,0.0,0.0,0.0
AGBL4-IT1,0.0,0.0,0.0,0.0,0.0,0.0
AGBL5,4162.869000000001,3577.8089999999997,4143.228,3839.178,3038.336,3086.486
AGBL5-AS1,0.0,0.0,3.0,0.0,2.0,4.0
AGBL5-IT1,4.0,1.0,0.0,1.0,0.0,0.0
AGER,98.0,143.99900000000002,127.00099999999999,81.999,56.0,71.0
AGFG1,2591.6569999999997,2786.802,2986.807,2180.0009999999997,1597.803,1610.012
AGFG2,526.002,444.675,594.0,595.001,444.01599999999996,509.0
AGGF1,1512.762,1500.092,1554.641,1609.178,1075.969,1029.204
AGGF1P1,20.526,33.289,27.19,30.447,16.924,33.129
AGGF1P10,3.069,4.573,3.099,2.0,2.704,2.0
AGGF1P2,52.142,45.543,51.278,62.424,25.953,37.302
AGGF1P3,2.271,7.609,11.441,2.129,6.42,2.615
AGGF1P4,0.0,0.0,0.0,0.0,0.0,0.0
AGGF1P5,0.0,0.0,0.0,0.0,0.0,0.0
AGGF1P6,0.0,0.0,0.0,0.0,0.0,0.0
AGGF1P7,0.0,0.0,0.0,0.0,0.0,0.0
AGGF1P8,0.0,1.0,0.0,0.0,0.0,0.0
AGGF1P9,0.0,0.0,0.0,0.0,0.0,0.0
AGK,2169.5119999999997,2202.162,2357.7250000000004,2172.007,1648.0240000000001,1704.395
AGK-DT,2.0,9.0,5.0,4.0,5.0,1.0
AGKP1,0.0,0.0,0.0,0.0,0.0,0.0
AGKP2,0.0,0.0,0.0,1.0,0.0,0.0
AGL,2227.946,2476.027,2455.117,1882.192,1314.002,1241.0
AGMAT,156.355,123.679,183.637,111.135,92.599,106.006
AGMO,1.001,0.0,3.001,1.0,0.0,0.0
AGO1,4871.067,4850.947,5262.2390000000005,5242.451,4212.9,4417.182
AGO2,7437.21,8371.701000000001,9024.136,6204.322,4658.781,4882.392000000001
AGO3,2247.416,2497.649,2753.5769999999998,1492.0049999999999,1069.926,1033.627
AGO4,1176.0539999999999,1201.661,1293.655,1062.1,861.171,802.564
AGPAT1,7677.573,7064.107,8084.827,8743.967,7240.229,7817.957
AGPAT2,1393.6879999999999,1245.516,1444.014,1662.585,1387.21,1556.5240000000001
AGPAT3,4554.319,4439.619,4936.15,5241.048,4205.073,4395.02
AGPAT4,993.342,971.834,995.0029999999999,867.0120000000001,692.001,728.122
AGPAT5,3754.157,3843.5689999999995,4123.357,3814.52,2800.625,2675.952
AGPAT5P1,0.0,0.0,0.0,0.0,0.0,0.0
AGPS,4450.889,4613.071,5078.747,3325.1549999999997,2457.054,2445.832
AGR2,0.0,0.0,0.0,0.0,0.0,0.0
AGR3,0.0,0.0,0.0,0.0,0.0,0.0
AGRN,6226.852,5240.42,6317.514,4152.001,3323.804,3527.897
AGRP,1.0,0.0,1.0,0.0,2.0,1.0
AGT,8.0,8.0,9.007,3.0,7.0,6.0
AGTPBP1,1447.9240000000002,1550.085,1716.101,1759.0,1192.697,1086.5929999999998
AGTR1,21.0,19.0,24.0,110.913,83.0,63.0
AGTR2,0.0,0.0,0.0,0.0,0.0,0.0
AGTRAP,661.001,691.0,748.999,618.0,482.118,507.99999999999994
AGXT,3.006,6.7,10.653,8.0,6.379,11.998999999999999
AGXT2,0.0,0.0,0.0,0.0,0.0,0.0
AHCTF1,8795.354,9603.838,10303.162,8094.905000000001,5846.491999999999,5475.312
AHCTF1P1,12.3,31.924,36.773,20.21,14.758,6.217
AHCY,9407.12,8819.342,9746.557999999999,14350.127999999999,11477.959,12055.849
AHCYL1,4558.719,4465.878,4758.723,5563.0,4527.265,4499.289
AHCYL2,1024.403,989.567,1104.892,1611.0,1198.219,1207.213
AHCYP2,0.0,0.0,1.0,2.0,2.0,0.0
AHCYP3,0.0,0.0,0.0,0.0,0.0,0.0
AHCYP4,0.0,0.0,0.0,0.0,0.0,0.0
AHCYP5,0.0,0.0,0.0,0.0,0.0,0.0
AHCYP7,0.0,0.0,0.0,0.0,0.0,0.0
AHCYP8,0.0,0.0,0.0,0.0,0.0,0.0
AHDC1,1855.083,1720.596,1885.546,2087.896,1709.842,1841.629
AHI1,1465.298,1863.962,1730.68,1248.4279999999999,906.679,798.28
AHI1-DT,32.379,55.058,55.428,36.001,25.0,25.0
AHNAK,2546.01,3321.026,3331.65,2476.001,1945.296,1683.03
AHNAK2,550.001,578.182,729.0,1190.0,975.003,982.419
AHR,3.075,5.022,5.0,3.0,3.114,1.0
AHRR,1.67,47.0,58.0,218.549,15.159,128.294
AHSA1,9633.892,9476.166000000001,10495.952000000001,8684.519,7071.577,7352.426
AHSA2P,512.029,540.049,668.0029999999999,856.0010000000001,681.0600000000001,564.497
AHSG,8.0,6.0,4.0,3.0,0.0,0.0
AHSP,0.0,6.0,0.0,0.0,3.0,0.0
AICDA,2.0,6.005,4.938000000000001,3.159,3.312,1.01
AIDA,4406.181,4527.618,4985.3150000000005,4392.0019999999995,3076.8360000000002,2966.852
AIDAP1,0.0,0.0,0.0,0.0,0.0,0.0
AIDAP2,0.0,0.0,0.0,0.0,0.0,0.0
AIDAP3,0.0,0.0,0.0,0.0,0.0,0.0
AIF1,0.0,0.0,0.0,0.0,0.0,0.0
AIF1L,309.0,297.14300000000003,345.0,153.0,142.0,150.0
AIFM1,2682.03,2567.284,2700.941,1281.166,1069.148,1078.726
AIFM1P1,0.0,0.0,0.0,0.0,0.0,0.0
AIFM2,59.0,39.038,40.0,98.0,96.48400000000001,92.999
AIFM3,57.0,50.033,72.97999999999999,177.999,164.0,164.012
AIG1,1235.0459999999998,1218.665,1285.762,1410.6770000000001,1224.545,1138.893
AIG1P1,0.0,0.0,0.0,0.0,0.0,0.0
AIM2,3.004,2.091,0.0,2.0,2.002,0.0
AIMP1,2459.526,2548.443,2709.129,2150.448,1540.305,1510.065
AIMP1P1,0.0,0.0,0.0,0.0,0.0,0.0
AIMP1P2,0.0,0.0,0.0,0.0,0.0,0.0
AIMP2,3028.579,2847.228,3228.491,1706.961,1426.3870000000002,1509.753
AIP,1811.7359999999999,1707.185,1833.087,2254.0,1643.12,1733.867
AIPL1,25.944,13.911,16.622,16.740000000000002,9.307,5.017
AIRE,0.0,0.0,2.0,0.0,0.0,0.0
AIRIM,1380.023,1266.012,1396.777,1321.0,1112.748,1154.615
AIRN,0.0,2.0,0.0,0.0,1.0,0.0
AJAP1,10.0,7.0,10.0,101.036,86.0,122.0
AJM1,426.0,372.0,359.908,480.0,376.0,425.998
AJUBA,509.43,526.0,525.054,246.0,208.0,199.0
AJUBA-DT,26.262,34.733000000000004,43.442,22.814,15.243,10.835999999999999
AK1,1667.2640000000001,1346.326,1688.833,1304.75,1037.874,1152.336
AK2,6544.104,6297.086,7093.938,5931.173,4508.72,4603.969
AK2P2,0.0,0.0,1.014,0.0,0.0,0.0
AK3,1743.673,1745.496,1948.26,2381.469,1728.53,1582.392
AK3P2,0.0,0.0,0.0,0.0,0.0,0.0
AK3P3,29.0,17.0,25.0,17.0,17.0,16.0
AK3P4,0.0,0.0,0.0,0.0,0.0,0.0
AK3P5,0.0,0.0,0.0,0.0,1.0,0.0
AK3P6,0.0,0.0,0.0,0.0,0.0,0.0
AK3P7,0.0,0.0,0.0,0.0,0.0,0.0
AK4,555.28,496.315,562.223,2518.871,1987.2589999999998,1939.175
AK4P1,3.175,2.178,0.0,11.749,5.51,15.438
AK4P2,0.0,0.0,0.0,0.0,0.0,0.0
AK4P3,144.43099999999998,118.359,156.832,294.355,236.36,223.759
AK4P4,0.0,0.0,0.0,0.0,0.0,0.0
AK4P5,0.0,0.0,0.0,0.0,0.0,0.0
AK4P6,0.0,0.0,0.0,0.0,0.0,0.0
AK5,533.0,486.017,508.001,760.0,523.4300000000001,607.187
AK6,476.337,566.017,622.688,421.253,314.055,227.735
AK6P1,0.0,0.0,0.0,0.0,0.0,0.0
AK6P2,0.0,0.0,0.0,0.0,0.0,0.0
AK7,508.38300000000004,533.1270000000001,508.79699999999997,660.877,450.005,477.459
AK8,9.0,18.0,7.0,21.0,30.0,10.0
AK9,235.667,229.633,208.75400000000002,331.694,248.107,210.364
AKAIN1,0.0,0.0,0.0,0.0,0.0,0.0
AKAP1,4033.2870000000003,3752.535,4384.088,4957.415,3840.382,4080.494
AKAP1-DT,32.0,22.049,40.437,67.009,59.001999999999995,46.001
AKAP10,1300.0089999999998,1311.3210000000001,1345.008,1598.031,1234.299,1213.666
AKAP11,4179.75,4654.974,4798.405,4472.627,3178.823,2946.823
AKAP12,8121.178000000001,8265.963,8544.96,3557.0150000000003,2761.096,2751.0539999999996
AKAP13,6979.4310000000005,7351.162,7756.988,8212.001999999999,6475.168000000001,6525.014
AKAP13-AS1,0.0,0.0,0.0,0.0,0.0,0.0
AKAP14,0.0,0.0,0.0,0.0,0.0,0.0
AKAP17A,2098.5150000000003,2066.691,2206.466,1918.3580000000002,1513.537,1698.148
AKAP17BP,0.0,0.0,0.0,0.0,0.0,0.0
AKAP3,12.0,11.0,15.0,11.0,3.0,6.0
AKAP4,1.0,1.0,1.0,0.0,0.0,0.0
AKAP5,602.782,691.812,744.203,250.004,178.856,152.118
AKAP6,1433.2230000000002,1512.978,1717.538,1836.095,1447.769,1451.623
AKAP7,58.00000000000001,81.004,77.003,83.001,44.0,38.005
AKAP8,1239.124,1241.3500000000001,1397.14,982.705,738.025,879.485
AKAP8L,2280.0099999999998,1883.806,2253.558,2290.641,1838.568,1876.028
AKAP8P1,0.0,0.0,0.0,0.0,0.0,0.0
AKAP9,6734.906,7530.814,8015.218,7055.553,5045.11,4772.347
AKIP1,700.498,793.582,782.313,520.412,412.844,426.58500000000004
AKIRIN1,4005.922,4039.456,4483.617,3213.021,2410.994,2473.992
AKIRIN1P1,0.0,0.0,0.0,0.0,0.0,0.0
AKIRIN1P2,0.0,0.0,0.0,0.0,0.0,0.0
AKIRIN2,2346.991,2257.139,2707.779,2087.599,1589.474,1545.156
AKIRIN2P1,0.0,0.0,0.0,0.0,0.0,0.0
AKNA,561.133,490.046,571.746,528.468,378.0,441.0
AKNAD1,21.0,22.0,25.000999999999998,9.0,9.0,8.0
AKR1A1,1646.305,1567.022,1806.691,2248.8450000000003,1883.991,1983.5900000000001
AKR1B1,13308.454,12389.309000000001,13944.927,10558.573,8595.991,8961.134
AKR1B10,3.0,0.0,0.0,0.0,1.006,1.0
AKR1B10P1,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B10P2,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B15,5.0,4.0,10.0,5.0,5.282,4.0
AKR1B1P1,1.013,0.0,0.0,3.003,0.0,0.0
AKR1B1P2,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1P3,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1P4,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1P5,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1P6,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1P7,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1P8,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C1,78.538,77.28,81.287,92.35,67.173,54.073
AKR1C2,23.928,14.114999999999998,20.025,45.517,24.826999999999998,29.426000000000002
AKR1C3,43.534,48.607,47.689,40.134,41.0,46.502
AKR1C4,0.0,0.0,1.0,0.0,0.0,0.0
AKR1C5P,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C6P,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C7P,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C8,0.0,0.0,0.0,0.0,0.0,0.0
AKR1D1,2.003,2.562,1.002,1.816,10.988,0.0
AKR1D1P1,0.0,0.0,0.0,0.0,0.0,0.0
AKR1E2,268.08,276.001,358.001,329.0,255.302,214.088
AKR7A2,1583.736,1463.646,1737.1269999999997,1255.97,973.802,1140.069
AKR7A2P1,0.0,0.0,0.0,0.0,0.0,0.0
AKR7A2P2,0.0,0.0,1.0,0.0,0.0,0.0
AKR7A3,13.014,5.306,13.465,7.015,14.533,11.936
AKR7L,28.130000000000003,20.886,31.8,14.016,7.539999999999999,6.184
AKT1,9634.829,8449.748,9815.786,8369.33,6829.8369999999995,6885.128
AKT1S1,4122.399,3641.7050000000004,4178.205,4410.321,3847.697,4091.4570000000003
AKT2,6081.366,5615.43,6565.566000000001,6309.111,5076.593,5364.827
AKT3,8714.592,9687.978,9790.895,6047.258,4536.669,4230.05
AKT3-IT1,0.0,1.0,0.0,1.0,0.0,4.0
AKTIP,524.001,618.05,642.0020000000001,568.002,458.998,389.99899999999997
AKTIPP1,0.0,0.0,0.0,0.0,0.0,0.0
AKTIPP2,0.0,0.0,0.0,0.0,0.0,0.0
