comparison,gene,chrom,start,end,strand,junction_class,lsv_type,PSI_knockdown,PSI_control,delta_PSI,CI95_low,CI95_high,q_value,reads_knockdown,reads_control,LSV_total_knockdown,LSV_total_control
H_SY5Y,.,KI270734.1,131997,135442,.,fully novel,donor,0.9999,0.794941,0.204959,0.0714285714285714,0.3076923076923077,0.0033392667019139,85.0,39.0,85.0,49.0
H_SY5Y,NHSL2,X,72009415,72138440,+,novel splice site,donor,0.53624275,0.10632875,0.429914,0.2135519101506948,0.6336872586872586,8.471698855623707e-05,44.0,16.0,85.0,111.0
H_SY5Y,.,X,79686062,79732209,.,fully novel,donor,0.68121375,0.44626075,0.2349529999999999,0.1317522070926231,0.3556008839027707,0.0409343102644237,125.0,96.0,184.0,219.0
H_SY5Y,ABCD1,X,153740238,153740304,+,novel splice site,donor,0.4050189999999999,0.0001,0.404919,0.3513513513513513,0.5,9.303275303952056e-12,37.0,0.0,93.0,217.0
H_SY5Y,ENSG00000272438,1,915236,915318,+,novel splice site,acceptor,0.94116175,0.724955,0.21620675,0.1349206349206348,0.283595922150139,0.0341741218650962,85.0,56.0,90.0,77.0
H_SY5Y,AGRN,1,1044988,1045160,+,novel splice site,acceptor,0.60122975,0.0001,0.60112975,0.5454545454545454,0.6551724137931034,8.672338592698516e-31,117.0,0.0,192.0,606.0
H_SY5Y,GPX7,1,52606261,52606683,+,novel splice site,acceptor,0.25129975,0.0001,0.25119975,0.238095238095238,0.2549019607843137,2.997903964058388e-07,41.0,0.0,166.0,181.0
H_SY5Y,LRP8,1,53274821,53275630,-,novel splice site,acceptor,0.3712757499999999,0.11632675,0.254949,0.1677091577523041,0.3381254404510219,0.004353280013016,48.0,34.0,130.0,287.0
H_SY5Y,ENSG00000300484,1,120417812,120419849,-,novel splice site,acceptor,0.97115575,0.6837132499999999,0.2874425,0.0992967776393093,0.3648351648351648,1.935825013878768e-06,306.0,339.0,335.0,492.0
H_SY5Y,RNF115,1,145788803,145788907,-,novel splice site,acceptor,0.3225355,0.030094,0.2924414999999999,0.2626077388593434,0.3383286795172041,9.1746928421548e-09,97.0,18.0,302.0,779.0
H_SY5Y,RGL1,1,183697513,183742125,+,novel splice site,acceptor,0.719956,0.27129575,0.44866025,0.2372448979591837,0.68,0.0013919894160007,49.0,18.0,67.0,63.0
H_SY5Y,C1orf53,1,197903120,197905795,+,novel splice site,acceptor,0.59998,0.2013097499999999,0.39867025,0.2809811770717996,0.4712404712404713,8.966128701012192e-06,106.0,43.0,176.0,218.0
H_SY5Y,RD3,1,211482315,211483118,-,fully novel,acceptor,0.57623475,0.10882825,0.4674065,0.3076375922468214,0.6490639350052985,7.590762718047963e-09,120.0,16.0,208.0,163.0
H_SY5Y,RD3,1,211483452,211491767,-,novel splice site,acceptor,0.69371125,0.2550489999999999,0.43866225,0.4046341255643581,0.4822186836518047,6.9200222460213594e-09,180.0,177.0,258.0,696.0
H_SY5Y,CNIH3,1,224517055,224566198,+,novel splice site,acceptor,0.544991,0.0001,0.544891,0.4418604651162791,0.68,0.0058367630881645,84.0,0.0,154.0,11.0
H_SY5Y,PFKP,10,3099820,3101364,+,novel splice site,acceptor,0.97615475,0.0001,0.97605475,0.9444444444444444,1.0,2.5642171272962834e-38,48.0,0.0,49.0,421.0
H_SY5Y,DLG5,10,77793236,77794007,-,novel splice site,acceptor,0.2413017499999999,0.005099,0.23620275,0.1927126979490396,0.2990904715779983,3.588257278592085e-10,144.0,4.0,600.0,789.0
H_SY5Y,PSD,10,102418047,102418700,-,novel splice site,acceptor,0.829934,0.0001,0.829834,0.6666666666666666,1.0,2.8875424090454653e-19,63.0,0.0,79.0,72.0
H_SY5Y,ENO4,10,116889280,116901764,+,novel splice site,acceptor,0.3875225,0.05133975,0.33618275,0.2011669489930359,0.4734299516908212,9.869841579739662e-07,73.0,19.0,184.0,305.0
H_SY5Y,TEAD1,11,12864749,12864837,+,novel splice site,acceptor,0.3175365,0.10382925,0.21370725,0.1419269499914661,0.3060749130451161,0.001527193466332,196.0,66.0,605.0,680.0
H_SY5Y,SYT7,11,61547621,61551383,-,novel splice site,acceptor,0.34878025,0.0001,0.34868025,0.2857142857142857,0.4090909090909091,1.6949100808077777e-08,44.0,0.0,126.0,125.0
H_SY5Y,RSF1,11,77813788,77820527,-,novel splice site,acceptor,0.205059,0.0001,0.204959,0.1648351648351648,0.2276422764227642,7.507024564651097e-08,68.0,0.0,336.0,309.0
H_SY5Y,HINFP,11,119123685,119126934,+,novel splice site,acceptor,0.53624275,0.23880225,0.2974405,0.1776119402985074,0.4060254284134881,0.0229193873256029,40.0,30.0,74.0,128.0
H_SY5Y,ARHGAP32,11,128992047,128998318,-,novel splice site,acceptor,0.839932,0.0001,0.839832,0.7835051546391752,0.8979591836734694,3.473558275843667e-33,293.0,0.0,347.0,105.0
H_SY5Y,ENSG00000256417,12,5169275,5169806,+,novel splice site,acceptor,0.395021,0.035093,0.359928,0.2449047778149014,0.4523809523809524,0.0002814706392286,24.0,4.0,62.0,90.0
H_SY5Y,TSPAN11-AS1,12,30983420,30991855,-,novel splice site,acceptor,0.929914,0.1400719999999999,0.789842,0.4705882352941176,0.9166666666666666,1.259379895589979e-12,37.0,18.0,40.0,131.0
H_SY5Y,MVK,12,109594904,109595027,+,novel splice site,acceptor,0.390022,0.020096,0.369926,0.3366666666666666,0.3897842897842898,2.649371536472704e-13,176.0,11.0,456.0,498.0
H_SY5Y,MED13L,12,116054358,116096668,-,novel splice site,acceptor,0.22880425,0.0001,0.22870425,0.135593220338983,0.3163265306122449,4.0781052406825103e-08,50.0,0.0,208.0,315.0
H_SY5Y,UBC,12,124913112,124913339,-,fully novel,acceptor,0.99115175,0.0375925,0.95355925,0.6256513596731484,1.0,9.134076572664648e-64,352.0,269.0,356.0,1370.0
H_SY5Y,HERC2P3,15,20439384,20439445,-,fully novel,acceptor,0.82868425,0.52874425,0.29994,0.0862068965517242,0.4632227163872734,0.0151226546286171,58.0,84.0,70.0,158.0
H_SY5Y,HAUS2,15,42565881,42566606,+,novel splice site,acceptor,0.2125574999999999,0.0001,0.2124575,0.1296296296296296,0.26,5.843620884286904e-08,35.0,0.0,166.0,431.0
H_SY5Y,STRA6,15,74193137,74193799,-,novel splice site,acceptor,0.9824035,0.0425915,0.939812,0.9510608482098918,0.9616812789508388,5.3330012047962356e-98,528.0,93.0,533.0,2730.0
H_SY5Y,NPIPB5,16,22533894,22534007,+,fully novel,acceptor,0.395021,0.1025795,0.2924415,0.0926891796322489,0.4355555555555536,0.0195446140304311,39.0,7.0,101.0,62.0
H_SY5Y,KIF1C-AS1,17,5019872,5019995,-,novel splice site,acceptor,0.7624475,0.2675464999999999,0.494901,0.4071729957805907,0.5682395644283121,3.697323809644195e-08,85.0,79.0,111.0,298.0
H_SY5Y,ENSG00000282936,17,6580976,6589778,-,novel splice site,acceptor,0.4837532499999999,0.0001,0.48365325,0.4516129032258064,0.5185185185185185,4.8796067530522535e-11,43.0,0.0,89.0,104.0
H_SY5Y,ENSG00000265401,17,16382112,16382567,-,novel splice site,acceptor,0.320036,0.0025995,0.3174365,0.1443298969072164,0.4313916741445905,7.570804640722195e-19,578.0,1.0,1668.0,1469.0
H_SY5Y,MYO18A,17,29131443,29165941,-,novel splice site,acceptor,0.35003,0.0001,0.34993,0.3090909090909091,0.4166666666666667,2.069544542542588e-09,47.0,0.0,135.0,147.0
H_SY5Y,ACSF2,17,50461886,50462183,+,novel splice site,acceptor,0.90116975,0.0001,0.90106975,0.8607594936708861,0.9818181818181818,9.896987588118103e-47,181.0,0.0,202.0,205.0
H_SY5Y,HDGFL2,19,4492153,4493702,+,novel splice site,acceptor,0.71870625,0.0001,0.71860625,0.6653992395437263,0.7536231884057971,8.631026384274113e-57,555.0,0.0,769.0,1035.0
H_SY5Y,HDGFL2,19,4492153,4493705,+,fully novel,acceptor,0.80618875,0.0001,0.80608875,0.6956521739130435,1.0,1.5149665587321376e-30,137.0,0.0,176.0,138.0
H_SY5Y,ELAVL3,19,11463663,11466171,-,novel splice site,acceptor,0.64872025,0.0001,0.64862025,0.5849056603773585,1.0,4.1793430114545545e-30,67.0,0.0,105.0,4030.0
H_SY5Y,UNC13A,19,17642542,17642844,-,novel splice site,acceptor,0.7124575,0.0001,0.7123575,0.6896551724137931,0.7857142857142857,3.433761378142307e-23,40.0,0.0,56.0,371.0
H_SY5Y,ZNF536,19,30336617,30443560,+,novel splice site,acceptor,0.340032,0.0475905,0.2924415,0.1145809147898769,0.4191176470588235,0.0008497974195237,48.0,9.0,141.0,120.0
H_SY5Y,KCTD15,19,33800187,33800427,+,novel splice site,acceptor,0.22130575,0.0001,0.22120575,0.1720430107526881,0.2913385826771653,1.6720755146809845e-11,102.0,0.0,479.0,891.0
H_SY5Y,ZNF382,19,36605522,36607551,+,novel splice site,acceptor,0.36127775,0.0001,0.36117775,0.2439024390243902,0.4848484848484848,9.08237920585203e-06,32.0,0.0,90.0,64.0
H_SY5Y,ENSG00000299129,19,51320671,51322063,-,novel splice site,acceptor,0.3975205,0.01134775,0.38617275,0.2563522825150732,0.5474521656109943,2.982337695233832e-14,152.0,2.0,377.0,319.0
H_SY5Y,PXDN,2,1650887,1653627,-,novel splice site,acceptor,0.5,0.0001,0.4999,0.4337349397590361,0.5335570469798657,3.0909763348029924e-36,430.0,0.0,854.0,2215.0
H_SY5Y,ZNF513,2,27378778,27378883,-,novel splice site,acceptor,0.38877225,0.0825835,0.30618875,0.1785714285714285,0.4299065420560747,0.0337585153372681,48.0,3.0,125.0,33.0
H_SY5Y,STK36,2,218679668,218679892,+,novel splice site,acceptor,0.2425514999999999,0.0225955,0.2199559999999999,0.1448502477914242,0.2644230769230769,0.0007101800661802,49.0,6.0,206.0,169.0
H_SY5Y,USP40,2,233551433,233554379,-,novel splice site,acceptor,0.28379325,0.0088482499999999,0.274945,0.1875,0.3637005649717514,8.817201459771173e-06,28.0,1.0,99.0,170.0
H_SY5Y,ATG4B,2,241668986,241670725,+,novel splice site,acceptor,0.66621675,0.0001,0.66611675,0.4657534246575342,0.8157894736842105,2.548356362961429e-31,95.0,0.0,150.0,464.0
H_SY5Y,ZGPAT,20,63732046,63733218,+,novel splice site,acceptor,0.54374125,0.0001,0.54364125,0.2857142857142857,0.6842105263157895,1.5567967962449888e-13,28.0,0.0,51.0,209.0
H_SY5Y,ENSG00000100101,22,37724248,37724394,+,fully novel,acceptor,0.310038,0.0001,0.309938,0.2777777777777778,0.3352601156069364,4.73656225799591e-10,112.0,0.0,361.0,199.0
H_SY5Y,SETD5,3,9468616,9470458,+,novel splice site,acceptor,0.28879225,0.0001,0.28869225,0.2435897435897435,0.3686868686868687,2.7775168697688446e-16,180.0,0.0,633.0,1025.0
H_SY5Y,CELSR3,3,48650290,48650479,-,novel splice site,acceptor,0.874925,0.10632875,0.76859625,0.6988714678209083,0.8947368421052632,1.4757225325788654e-19,68.0,24.0,78.0,241.0
H_SY5Y,STXBP5L,3,120908429,120909570,+,novel splice site,acceptor,0.3875225,0.0001,0.3874225,0.1428571428571428,0.5416666666666666,3.005991218144761e-06,20.0,0.0,50.0,90.0
H_SY5Y,KALRN,3,124701256,124702037,+,novel splice site,acceptor,0.94866025,0.0325935,0.91606675,0.4797979797979798,0.9916666666666668,3.9403051076702393e-13,20.0,3.0,21.0,106.0
H_SY5Y,ZNF721,4,487086,497126,-,fully novel,acceptor,0.4512597499999999,0.0775845,0.3736752499999999,0.0705128205128205,0.6430690399137001,0.0005249336052388,32.0,11.0,70.0,110.0
H_SY5Y,IGFBP7-AS1,4,57203596,57204477,+,novel splice site,acceptor,0.330034,0.0001,0.329934,0.2635658914728682,0.4130434782608695,8.355893151197902e-07,90.0,0.0,278.0,76.0
H_SY5Y,CBR4,4,168998286,169002070,-,novel splice site,acceptor,0.44126175,0.2325535,0.20870825,0.1482218489849568,0.2731601731601731,0.029286453261162,145.0,81.0,329.0,356.0
H_SY5Y,CEP72,5,648224,652987,+,novel splice site,acceptor,0.45375925,0.0001,0.45365925,0.3,0.7647058823529411,1.1427612752725712e-09,29.0,0.0,65.0,118.0
H_SY5Y,MARCHF11-DT,5,16180080,16180425,+,fully novel,acceptor,0.51624675,0.07633475,0.4399119999999999,0.3705172261873293,0.5524844720496894,5.0247643209138375e-06,55.0,6.0,107.0,86.0
H_SY5Y,MARCHF11-DT,5,16180500,16180644,+,novel splice site,acceptor,0.6074785,0.360028,0.2474505,0.0970243348884125,0.4002778635381291,0.025579258297566,109.0,91.0,179.0,252.0
H_SY5Y,POC5,5,75685401,75689011,-,novel splice site,acceptor,0.32628475,0.105079,0.22120575,0.1154451549434333,0.2773946360153256,0.0080916801814823,67.0,32.0,209.0,278.0
H_SY5Y,EPB41L4A,5,112267285,112275325,-,novel splice site,acceptor,0.9999,0.0001,0.9998,1.0,1.0,1.9535349161827087e-28,63.0,0.0,63.0,66.0
H_SY5Y,ZNF608,5,124746284,124748532,-,novel splice site,acceptor,0.3375325,0.0001,0.3374325,0.2307692307692307,0.4411764705882353,4.141264488188092e-09,43.0,0.0,130.0,152.0
H_SY5Y,SYNPO,5,150624908,150647943,+,novel splice site,acceptor,0.32878425,0.0425915,0.28619275,0.2341779216430405,0.3360604481500782,4.2794799435391934e-08,200.0,19.0,632.0,556.0
H_SY5Y,.,5,168586009,168806445,.,novel splice site,acceptor,0.28879225,0.0375925,0.2511997499999999,0.224915731723862,0.2849894651587269,1.2660894065841e-08,1294.0,82.0,4572.0,2907.0
H_SY5Y,H2AC6,6,26127762,26138053,+,novel splice site,acceptor,0.25005,0.03634275,0.21370725,0.0661421723568616,0.3364928909952606,0.0078992600424098,53.0,5.0,207.0,103.0
H_SY5Y,IQCE,7,2565072,2567115,+,novel splice site,acceptor,0.84618075,0.0001,0.84608075,0.7833333333333333,0.9166666666666666,2.416580170683687e-37,125.0,0.0,148.0,193.0
H_SY5Y,UBE2D4,7,43927076,43928013,+,novel splice site,acceptor,0.2363027499999999,0.0225955,0.21370725,0.1428571428571428,0.2685185185185185,0.0257717543342164,23.0,1.0,97.0,51.0
H_SY5Y,ADCY1,7,45625378,45648669,+,novel splice site,acceptor,0.39877025,0.0001,0.39867025,0.3396226415094339,0.4390243902439024,1.5469480979820295e-19,100.0,0.0,249.0,700.0
H_SY5Y,PSPH,7,56042644,56043147,-,novel splice site,acceptor,0.564987,0.115077,0.44991,0.3859597156398104,0.5016569637259292,9.810246557823705e-08,119.0,14.0,210.0,132.0
H_SY5Y,TRRAP,7,98881737,98881974,+,novel splice site,acceptor,0.5687362499999999,0.0001,0.56863625,0.549618320610687,0.5882352941176471,1.9545285866409536e-32,206.0,0.0,362.0,583.0
H_SY5Y,ACTL6B,7,100650644,100655018,-,novel splice site,acceptor,0.97115575,0.0001,0.97105575,0.9505494505494504,0.9896907216494846,9.551556534505913e-110,509.0,0.0,522.0,1040.0
H_SY5Y,.,7,101167225,101169918,.,novel splice site,acceptor,0.9999,0.1550689999999999,0.844831,0.8043478260869565,0.8972972972972972,4.092489738461176e-18,40.0,77.0,40.0,519.0
H_SY5Y,EEF1D,8,143586850,143589368,-,novel splice site,acceptor,0.784943,0.04134175,0.74360125,0.3125,0.8758620689655172,4.901396669377109e-09,163.0,1.0,199.0,27.0
H_SY5Y,AK3,9,4727925,4740936,-,novel splice site,acceptor,0.460008,0.240052,0.2199559999999999,0.1282824298433449,0.3099212875332278,0.0155205505295221,201.0,102.0,441.0,438.0
H_SY5Y,SEMA4D,9,89475551,89497918,-,novel splice site,acceptor,0.79369125,0.1825635,0.61112775,0.3547008547008548,0.8311036789297659,1.1013660546711195e-06,60.0,11.0,75.0,53.0
H_SY5Y,ENSG00000251184,9,128956175,128956349,+,novel splice site,acceptor,0.85117975,0.0001,0.85107975,0.7608695652173914,1.0,1.0155891672405804e-43,95.0,0.0,112.0,936.0
H_SY5Y,.,GL000214.1,53809,59178,.,fully novel,acceptor,0.5274945,0.07133575,0.4561587499999999,0.2473469387755102,0.8399106478034252,1.1949195532579711e-05,42.0,7.0,85.0,87.0
H_SY5Y,.,KI270714.1,4587,4975,.,fully novel,acceptor,0.69371125,0.260048,0.43366325,0.0923459572362997,0.7139947280134196,0.0002905603532524,77.0,24.0,113.0,85.0
H_SY5Y,.,KI270726.1,14457,14593,.,fully novel,acceptor,0.97615475,0.42126575,0.554889,0.1058823529411764,0.968421052631579,0.0001605285967118,184.0,6.0,190.0,14.0
H_SY5Y,.,KI270742.1,24340,34894,.,fully novel,acceptor,0.8911717499999999,0.58623275,0.3049389999999999,0.1375661375661375,0.4311911890504705,0.0006839879557853,145.0,110.0,165.0,191.0
H_SY5Y,ABCD1,X,153740440,153740573,+,novel splice site,acceptor,0.34878025,0.0001,0.34868025,0.1428571428571428,0.5555555555555556,1.97297204345055e-09,30.0,0.0,86.0,217.0
H_SY5Y_DOZ25,AGRN,1,1044440,1044891,+,novel splice site,donor,0.25005,0.0001,0.24995,0.1688311688311688,0.3523809523809524,1.1304331999876336e-10,62.0,0.0,238.0,606.0
H_SY5Y_DOZ25,HP1BP3,1,20779909,20780344,-,novel splice site,donor,0.74120175,0.0001,0.74110175,0.5675675675675675,1.0,6.858566674033476e-14,36.0,0.0,52.0,84.0
H_SY5Y_DOZ25,RAP1GAP,1,21598503,21598722,-,novel splice site,donor,0.205059,0.0001,0.204959,0.1463414634146341,0.25,1.7320694046127672e-06,27.0,0.0,134.0,312.0
H_SY5Y_DOZ25,GPSM2,1,108885579,108896316,+,novel splice site,donor,0.41126775,0.0001,0.41116775,0.297752808988764,0.4748858447488584,2.267247571771665e-21,251.0,0.0,602.0,503.0
H_SY5Y_DOZ25,TOR1AIP2,1,179856171,179877238,-,novel splice site,donor,0.34128175,0.1125775,0.22870425,0.135476618705036,0.3142905291540276,0.0349231455806641,50.0,16.0,149.0,139.0
H_SY5Y_DOZ25,RD3,1,211481430,211482270,-,novel splice site,donor,0.37877425,0.1025795,0.27619475,0.1517715494447382,0.3593240625432404,0.0006948410510032,78.0,27.0,204.0,285.0
H_SY5Y_DOZ25,MTARC2,1,220763051,220770380,+,novel splice site,donor,0.2325535,0.0175964999999999,0.214957,0.1321499013806706,0.3190211345939933,0.0025767863617354,24.0,4.0,106.0,164.0
H_SY5Y_DOZ25,PFKP,10,3099353,3099556,+,novel splice site,donor,0.614977,0.0001,0.614877,0.6052631578947368,0.625,9.016393174112776e-23,53.0,0.0,86.0,421.0
H_SY5Y_DOZ25,UPF2,10,11921308,11926921,-,novel splice site,donor,0.2363027499999999,0.0001,0.23620275,0.1573033707865168,0.367816091954023,2.809371620203691e-07,71.0,0.0,305.0,186.0
H_SY5Y_DOZ25,ZNF33A,10,38034401,38054377,+,novel splice site,donor,0.629974,0.12882425,0.5011497500000001,0.1708768873403019,0.7272727272727273,5.913482431892967e-07,75.0,23.0,115.0,136.0
H_SY5Y_DOZ25,ZNF239,10,43568022,43574470,-,novel splice site,donor,0.265047,0.04134175,0.2237052499999999,0.1948832417582417,0.2608695652173913,0.0478741935389966,24.0,2.0,92.0,57.0
H_SY5Y_DOZ25,SUFU,10,102594066,102597136,+,novel splice site,donor,0.4487602499999999,0.1275744999999999,0.32118575,0.1619047619047618,0.4731018045624787,0.0006060523262169,83.0,22.0,186.0,164.0
H_SY5Y_DOZ25,ZNF195,11,3362603,3363302,-,novel splice site,donor,0.61122775,0.12382525,0.4874024999999999,0.3693941778127459,0.6178861788617886,1.6734494973310554e-05,72.0,9.0,118.0,67.0
H_SY5Y_DOZ25,ENSG00000256673,12,9408950,9412073,-,novel splice site,donor,0.330034,0.04884025,0.28119375,0.1041399914639351,0.5840336134453782,0.0220388914988694,22.0,4.0,69.0,68.0
H_SY5Y_DOZ25,TSPAN11-AS1,12,30983151,30983309,-,novel splice site,donor,0.74620075,0.1738152499999999,0.5723855,0.4919354838709677,0.6630434782608696,3.0285641160991687e-09,72.0,23.0,96.0,136.0
H_SY5Y_DOZ25,TMEM117,12,43836197,43836743,+,novel splice site,donor,0.5024995,0.0001,0.5023995,0.3333333333333333,0.6875,3.0285641160991687e-09,40.0,0.0,80.0,76.0
H_SY5Y_DOZ25,ALX1,12,85286982,85295667,+,novel splice site,donor,0.51374725,0.0001,0.51364725,0.358974358974359,0.625,2.69842829455922e-09,57.0,0.0,111.0,62.0
H_SY5Y_DOZ25,CEP290,12,88086499,88086641,-,novel splice site,donor,0.455009,0.0001,0.454909,0.2571428571428571,0.7,6.088581734447372e-11,33.0,0.0,75.0,147.0
H_SY5Y_DOZ25,SH2B3,12,111447034,111447121,+,novel splice site,donor,0.26879625,0.0425915,0.22620475,0.1495218777166038,0.2992424242424242,0.0058291792933185,34.0,6.0,127.0,144.0
H_SY5Y_DOZ25,RNFT2,12,116779349,116788635,+,novel splice site,donor,0.59998,0.0001,0.59988,0.5853658536585366,0.631578947368421,2.846828041055641e-18,48.0,0.0,80.0,217.0
H_SY5Y_DOZ25,UBC,12,124911900,124913267,-,fully novel,donor,0.83868225,0.5687362499999999,0.269946,0.1432213737175682,0.3851589290907812,4.570454744919392e-05,5542.0,5968.0,6741.0,10745.0
H_SY5Y_DOZ25,LINC02249,15,30199332,30286649,+,novel splice site,donor,0.2313037499999999,0.0001,0.2312037499999999,0.0833333333333333,0.2826086956521739,0.0010606402772863,21.0,0.0,88.0,82.0
H_SY5Y_DOZ25,MEIS2,15,37096431,37097933,-,novel splice site,donor,0.28879225,0.0025995,0.28619275,0.2060344936349528,0.3416508702395313,4.572518357605047e-16,335.0,2.0,1148.0,1767.0
H_SY5Y_DOZ25,STRA6,15,74185056,74185310,-,novel splice site,donor,0.3812737499999999,0.08383325,0.2974405,0.1666976583743636,0.48841103813169,5.560964192411576e-07,218.0,197.0,569.0,2371.0
H_SY5Y_DOZ25,STRA6,15,74191492,74193066,-,novel splice site,donor,0.8274345,0.035093,0.7923414999999999,0.7422881005673553,0.8393541356781081,7.679100478426594e-60,729.0,75.0,877.0,2768.0
H_SY5Y_DOZ25,POLR2A,17,7513286,7513453,+,fully novel,donor,0.9999,0.5237452499999999,0.47615475,0.25,1.0,3.549375462897628e-09,117.0,48.0,117.0,79.0
H_SY5Y_DOZ25,ACSF2,17,50461687,50461819,+,novel splice site,donor,0.4525095,0.0001,0.4524095,0.3684210526315789,0.5416666666666666,1.1228874006027752e-14,64.0,0.0,141.0,205.0
H_SY5Y_DOZ25,PRELID3A,18,12429437,12430177,+,novel splice site,donor,0.43626275,0.0001,0.43616275,0.3333333333333333,0.5652173913043478,6.067335770157567e-09,23.0,0.0,52.0,139.0
H_SY5Y_DOZ25,HDGFL2,19,4491836,4492014,+,novel splice site,donor,0.3812737499999999,0.0001,0.38117375,0.3287671232876712,0.4507389162561576,5.62057581973767e-24,452.0,0.0,1185.0,1164.0
H_SY5Y_DOZ25,ELAVL3,19,11458612,11463495,-,novel splice site,donor,0.4525095,0.0025995,0.44991,0.4179426981435589,0.4717401247401247,6.0027859581441375e-28,172.0,1.0,380.0,4015.0
H_SY5Y_DOZ25,PKN1,19,14446562,14450087,+,novel splice site,donor,0.23880225,0.00384925,0.234953,0.1616865869853917,0.3130430720358778,4.994887652410332e-11,117.0,10.0,487.0,1977.0
H_SY5Y_DOZ25,UNC13A,19,17641557,17642413,-,novel splice site,donor,0.4925015,0.0001,0.4924015,0.1428571428571428,0.75,4.728112424409034e-17,57.0,0.0,111.0,371.0
H_SY5Y_DOZ25,GRAMD1A,19,35000487,35001097,+,novel splice site,donor,0.2200559999999999,0.0075985,0.2124574999999999,0.15625,0.2758478081058726,1.053817967765777e-06,88.0,2.0,405.0,328.0
H_SY5Y_DOZ25,ZNF529,19,36572393,36573042,-,novel splice site,donor,0.629974,0.0001,0.629874,0.5882352941176471,0.6666666666666666,1.678725271697129e-14,53.0,0.0,84.0,91.0
H_SY5Y_DOZ25,SIPA1L3,19,37907359,38008095,+,novel splice site,donor,0.45875825,0.0001,0.45865825,0.3166666666666666,0.59375,9.240345758533491e-06,48.0,0.0,110.0,40.0
H_SY5Y_DOZ25,GNG8,19,46634726,46636049,-,novel splice site,donor,0.62372525,0.0175964999999999,0.60612875,0.4669135483036321,0.7001922020867655,3.323842048379705e-28,197.0,10.0,314.0,607.0
H_SY5Y_DOZ25,PXDN,2,1649676,1650799,-,novel splice site,donor,0.3875225,0.0001,0.3874225,0.3806734992679356,0.3937823834196891,3.8886806797692375e-27,801.0,0.0,2074.0,2215.0
H_SY5Y_DOZ25,WDR35,2,19975664,19977924,-,novel splice site,donor,0.385023,0.0001,0.384923,0.3653846153846153,0.4166666666666667,1.842140603688705e-18,96.0,0.0,252.0,650.0
H_SY5Y_DOZ25,SEMA4C,2,96867927,96869186,-,novel splice site,donor,0.33878225,0.02134575,0.3174365,0.256060606060606,0.3652173913043478,0.0018121818640989,30.0,1.0,88.0,55.0
H_SY5Y_DOZ25,SMPD4BP,2,131508609,131511714,+,novel splice site,donor,0.544991,0.01884625,0.52614475,0.3379005524861878,0.6047619047619047,2.62656962886702e-13,98.0,4.0,175.0,157.0
H_SY5Y_DOZ25,TNS1-AS1,2,217978803,217986778,+,novel splice site,donor,0.315037,0.0525895,0.2624475,0.182312925170068,0.3365384615384615,0.0072552287956895,32.0,5.0,102.0,98.0
H_SY5Y_DOZ25,ATG4B,2,241668686,241668781,+,novel splice site,donor,0.470006,0.0001,0.469906,0.3269230769230769,0.6363636363636364,5.969967998098685e-20,76.0,0.0,161.0,463.0
H_SY5Y_DOZ25,OGFR,20,62813321,62813560,+,fully novel,donor,0.270046,0.00634875,0.26369725,0.1307131373449701,0.351992890409923,4.404745643550273e-09,113.0,1.0,399.0,304.0
H_SY5Y_DOZ25,OGFR,20,62813441,62813560,+,fully novel,donor,0.4175165,0.1275744999999999,0.289942,0.173002029510175,0.4034739454094293,0.0010454001498354,143.0,38.0,344.0,232.0
H_SY5Y_DOZ25,ZGPAT,20,63709165,63732002,+,novel splice site,donor,0.5374925,0.0001,0.5373925,0.5125,0.5774647887323944,3.2992134020373634e-20,112.0,0.0,208.0,209.0
H_SY5Y_DOZ25,ATRIP,3,48463882,48464043,+,novel splice site,donor,0.2925415,0.075085,0.2174565,0.0703781512605042,0.3512695085022129,0.0270378740835438,42.0,10.0,137.0,139.0
H_SY5Y_DOZ25,HMGB2,4,173333587,173334245,-,novel splice site,donor,0.6574685,0.1400719999999999,0.5173965,0.2986633249791145,0.7362637362637363,9.712364372042227e-05,75.0,8.0,116.0,47.0
H_SY5Y_DOZ25,CEP72,5,647917,648099,+,novel splice site,donor,0.594981,0.0001,0.594881,0.4444444444444444,0.7222222222222222,6.048090230694061e-12,27.0,0.0,45.0,118.0
H_SY5Y_DOZ25,EPB41L4A,5,112266331,112267209,-,novel splice site,donor,0.9999,0.0001,0.9998,1.0,1.0,4.697820543532127e-32,87.0,0.0,87.0,66.0
H_SY5Y_DOZ25,.,5,168596906,168805423,.,fully novel,donor,0.2275545,0.01634675,0.21120775,0.1107204861111111,0.271523178807947,0.0031234066340018,30.0,2.0,129.0,123.0
H_SY5Y_DOZ25,PPARD,6,35349004,35410986,+,novel splice site,donor,0.3712757499999999,0.08633275,0.2849429999999999,0.0990384615384615,0.46875,0.0125947937081086,33.0,10.0,88.0,108.0
H_SY5Y_DOZ25,TFB1M,6,155260401,155265824,-,novel splice site,donor,0.340032,0.1075785,0.2324534999999999,0.1367503999308228,0.2934235445348301,0.0007258479865807,341.0,74.0,1010.0,650.0
H_SY5Y_DOZ25,IQCE,7,2559218,2564877,+,novel splice site,donor,0.375025,0.0001,0.374925,0.3428571428571428,0.4225352112676056,6.019359708856424e-15,114.0,0.0,309.0,281.0
H_SY5Y_DOZ25,HDAC9,7,18968160,19001179,+,fully novel,donor,0.94866025,0.6612177499999999,0.2874425,0.0616001308900523,0.440039158100832,0.0003503073937382,192.0,109.0,209.0,172.0
